edad;ingresos;genero;ciudad;educacion
19;55413164;Masculino;CALI;Pregrado
23;98437647;Masculino;BOGOTA;Postgrado
45;57725704;Masculino;CALI;Pregrado
46;89636279;Masculino;SANTA MARTA;Secundaria
43;92382214;Masculino;CALI;Postgrado
42;69328303;Femenino;BUCARAMANGA;Postgrado
29;20014849;Femenino;MANIZALES;Postgrado
22;74020631;Femenino;BARRANQUILLA;Secundaria
51;69927722;Masculino;BOGOTA;Pregrado
65;75203891;Femenino;BUCARAMANGA;Secundaria
54;73920757;Femenino;BARRANQUILLA;Postgrado
32;56013806;Femenino;BUCARAMANGA;Pregrado
61;86135311;Femenino;CARTAGENA;Postgrado
53;36496925;Masculino;BARRANQUILLA;Pregrado
32;88360570;Masculino;SANTA MARTA;Pregrado
60;1968376;Femenino;PEREIRA;Postgrado
65;31804335;Femenino;MEDELLIN;Secundaria
40;60463790;Femenino;CALI;Postgrado
23;76625310;Femenino;CALI;Postgrado
63;28446822;Femenino;BARRANQUILLA;Postgrado
67;74149788;Masculino;PEREIRA;Pregrado
61;86042728;Femenino;SANTA MARTA;Secundaria
60;61034576;Femenino;CARTAGENA;Secundaria
62;84913171;Masculino;BOGOTA;Postgrado
38;46355212;Femenino;MEDELLIN;Pregrado
40;42007904;Masculino;MEDELLIN;Pregrado
60;32591837;Femenino;PEREIRA;Postgrado
33;93327551;Femenino;CARTAGENA;Pregrado
64;20231244;Femenino;SANTA MARTA;Postgrado
32;49479732;Masculino;BOGOTA;Postgrado
42;66851056;Femenino;BUCARAMANGA;Secundaria
53;54978001;Femenino;BOGOTA;Secundaria
28;58848646;Masculino;SANTA MARTA;Pregrado
68;12049232;Femenino;PEREIRA;Pregrado
32;31432622;Femenino;CARTAGENA;Postgrado
21;88903894;Femenino;CALI;Secundaria
38;50105579;Femenino;BARRANQUILLA;Postgrado
30;54649101;Masculino;SANTA MARTA;Pregrado
39;1083654;Femenino;PEREIRA;Secundaria
36;48718054;Femenino;CARTAGENA;Pregrado
51;44145421;Masculino;MEDELLIN;Postgrado
31;73524082;Femenino;CARTAGENA;Postgrado
21;68099066;Masculino;BOGOTA;Pregrado
65;27620140;Femenino;CARTAGENA;Pregrado
69;80286908;Masculino;BUCARAMANGA;Pregrado
63;8326228;Masculino;BUCARAMANGA;Secundaria
44;36465952;Masculino;MANIZALES;Postgrado
46;65730358;Masculino;BARRANQUILLA;Postgrado
64;42621936;Masculino;BUCARAMANGA;Postgrado
45;21785091;Masculino;CALI;Pregrado
52;83831710;Masculino;MANIZALES;Postgrado
25;14727073;Masculino;PEREIRA;Postgrado
33;56675629;Femenino;MEDELLIN;Postgrado
59;7903714;Masculino;MANIZALES;Postgrado
53;14508853;Masculino;CARTAGENA;Secundaria
47;35546602;Femenino;SANTA MARTA;Secundaria
35;33043716;Femenino;MEDELLIN;Secundaria
19;29810854;Masculino;BOGOTA;Pregrado
66;68972572;Femenino;CALI;Postgrado
30;2481418;Masculino;CALI;Postgrado
21;76321298;Masculino;BARRANQUILLA;Pregrado
43;60502968;Femenino;CALI;Pregrado
42;7112919;Femenino;BOGOTA;Postgrado
47;82048334;Masculino;BOGOTA;Postgrado
28;87997265;Femenino;BUCARAMANGA;Postgrado
24;17991227;Femenino;BOGOTA;Pregrado
48;80107564;Masculino;MANIZALES;Secundaria
61;24906931;Masculino;MEDELLIN;Postgrado
27;57621656;Femenino;CUCUTA;Postgrado
56;43103087;Femenino;CUCUTA;Secundaria
30;20646438;Masculino;PEREIRA;Pregrado
48;31554696;Masculino;PEREIRA;Secundaria
24;21263938;Femenino;SANTA MARTA;Pregrado
66;66788632;Femenino;BOGOTA;Pregrado
59;62833993;Masculino;MEDELLIN;Pregrado
59;30078912;Femenino;SANTA MARTA;Postgrado
53;63363080;Masculino;BUCARAMANGA;Postgrado
37;5717002;Femenino;CALI;Secundaria
21;63414484;Femenino;BARRANQUILLA;Secundaria
24;14829102;Femenino;BOGOTA;Secundaria
18;22952646;Masculino;MEDELLIN;Pregrado
61;90110915;Masculino;BOGOTA;Secundaria
62;87985629;Femenino;CUCUTA;Pregrado
59;67176960;Femenino;BOGOTA;Postgrado
64;8509806;Masculino;BOGOTA;Pregrado
30;52073434;Femenino;MANIZALES;Secundaria
39;17648990;Masculino;CUCUTA;Pregrado
38;37448628;Masculino;BUCARAMANGA;Secundaria
39;7971721;Femenino;MANIZALES;Postgrado
45;53711570;Masculino;BARRANQUILLA;Postgrado
26;35060221;Masculino;CUCUTA;Pregrado
43;77423363;Femenino;CALI;Secundaria
26;89979161;Femenino;PEREIRA;Postgrado
32;99090945;Femenino;CALI;Pregrado
27;71886200;Femenino;CUCUTA;Secundaria
41;60008844;Femenino;SANTA MARTA;Secundaria
59;97787907;Femenino;MANIZALES;Postgrado
25;86697240;Femenino;BARRANQUILLA;Postgrado
41;38943220;Femenino;CUCUTA;Postgrado
33;15452163;Femenino;BARRANQUILLA;Postgrado
66;45771766;Masculino;MEDELLIN;Secundaria
43;4097534;Masculino;PEREIRA;Pregrado
44;78883246;Masculino;PEREIRA;Postgrado
54;22028376;Femenino;BUCARAMANGA;Pregrado
21;83870628;Masculino;PEREIRA;Secundaria
67;70983535;Femenino;CARTAGENA;Pregrado
41;23323700;Masculino;MEDELLIN;Postgrado
36;81344275;Masculino;BOGOTA;Secundaria
53;87070100;Masculino;PEREIRA;Pregrado
56;33470814;Femenino;CUCUTA;Pregrado
27;99514019;Femenino;MANIZALES;Secundaria
42;47036688;Masculino;CARTAGENA;Postgrado
35;80969004;Femenino;SANTA MARTA;Postgrado
36;2095409;Femenino;BUCARAMANGA;Postgrado
53;83707070;Femenino;PEREIRA;Pregrado
27;54657724;Femenino;SANTA MARTA;Secundaria
50;30239901;Masculino;PEREIRA;Postgrado
67;43942799;Masculino;SANTA MARTA;Postgrado
22;42176854;Femenino;PEREIRA;Postgrado
64;11147156;Femenino;MEDELLIN;Pregrado
66;10718908;Femenino;CUCUTA;Secundaria
52;47846253;Masculino;MANIZALES;Pregrado
61;1640495;Masculino;MEDELLIN;Pregrado
51;29465438;Femenino;BUCARAMANGA;Pregrado
50;59986413;Masculino;BOGOTA;Secundaria
38;14316298;Femenino;PEREIRA;Postgrado
34;31651841;Femenino;CALI;Secundaria
39;69782145;Femenino;CUCUTA;Secundaria
65;8418000;Femenino;MEDELLIN;Postgrado
54;71839571;Femenino;BARRANQUILLA;Secundaria
32;35661570;Masculino;PEREIRA;Secundaria
52;22737949;Masculino;BARRANQUILLA;Secundaria
45;3744820;Masculino;CALI;Secundaria
24;16034848;Masculino;CARTAGENA;Postgrado
49;70246625;Masculino;PEREIRA;Postgrado
28;48145647;Femenino;SANTA MARTA;Pregrado
27;42495250;Masculino;SANTA MARTA;Secundaria
26;34728933;Femenino;CUCUTA;Postgrado
31;29618162;Masculino;PEREIRA;Postgrado
30;60723387;Masculino;CUCUTA;Postgrado
42;57655251;Masculino;MANIZALES;Pregrado
19;19011956;Masculino;CARTAGENA;Secundaria
52;57205313;Masculino;CALI;Secundaria
24;57204885;Masculino;SANTA MARTA;Secundaria
38;24602235;Femenino;BUCARAMANGA;Pregrado
35;55069444;Femenino;MANIZALES;Pregrado
20;17701877;Masculino;SANTA MARTA;Secundaria
59;96119455;Masculino;BARRANQUILLA;Secundaria
56;92664983;Masculino;BUCARAMANGA;Secundaria
58;16172887;Femenino;CUCUTA;Pregrado
66;18901477;Masculino;MEDELLIN;Pregrado
28;90699673;Masculino;CUCUTA;Pregrado
56;7936390;Femenino;PEREIRA;Postgrado
41;27974264;Masculino;MEDELLIN;Pregrado
63;33812900;Femenino;CALI;Postgrado
36;45885716;Masculino;BOGOTA;Secundaria
21;28187660;Masculino;PEREIRA;Pregrado
43;73388482;Femenino;BOGOTA;Pregrado
55;45667306;Masculino;BARRANQUILLA;Postgrado
59;40542751;Masculino;SANTA MARTA;Postgrado
49;68629409;Femenino;PEREIRA;Secundaria
56;73694946;Femenino;CALI;Postgrado
62;56373464;Femenino;CALI;Pregrado
63;39112010;Masculino;BUCARAMANGA;Secundaria
53;57938501;Masculino;CALI;Postgrado
57;86409600;Masculino;MANIZALES;Postgrado
54;39475570;Femenino;SANTA MARTA;Pregrado
50;29163734;Femenino;MANIZALES;Secundaria
53;47051885;Femenino;BUCARAMANGA;Secundaria
20;59666146;Masculino;PEREIRA;Pregrado
26;30313082;Femenino;CUCUTA;Postgrado
25;57711368;Femenino;MANIZALES;Postgrado
50;91945598;Masculino;CALI;Secundaria
23;6588086;Femenino;MEDELLIN;Pregrado
58;94905659;Femenino;MEDELLIN;Pregrado
56;30783121;Femenino;SANTA MARTA;Secundaria
21;54938977;Masculino;CUCUTA;Pregrado
30;96823629;Femenino;BOGOTA;Secundaria
66;43118564;Masculino;SANTA MARTA;Postgrado
19;61397222;Femenino;BARRANQUILLA;Postgrado
22;79787091;Femenino;CUCUTA;Secundaria
61;26500644;Masculino;MEDELLIN;Pregrado
44;46183765;Femenino;BOGOTA;Secundaria
49;71631087;Femenino;CARTAGENA;Postgrado
38;99046330;Masculino;CALI;Secundaria
25;72850607;Femenino;SANTA MARTA;Secundaria
55;65850875;Masculino;PEREIRA;Postgrado
25;91691121;Masculino;MANIZALES;Secundaria
67;82716398;Femenino;MEDELLIN;Pregrado
20;50126180;Masculino;PEREIRA;Pregrado
61;8186238;Masculino;CALI;Pregrado
20;60008927;Femenino;SANTA MARTA;Postgrado
39;96208769;Femenino;MANIZALES;Secundaria
23;57026601;Masculino;CARTAGENA;Secundaria
19;38236429;Masculino;PEREIRA;Postgrado
40;4525122;Femenino;CUCUTA;Secundaria
61;24243125;Femenino;MANIZALES;Secundaria
19;48832340;Masculino;SANTA MARTA;Pregrado
55;56531317;Femenino;PEREIRA;Postgrado
34;62709280;Masculino;BUCARAMANGA;Pregrado
52;33330622;Femenino;MANIZALES;Secundaria
51;58650935;Femenino;CARTAGENA;Secundaria
40;54311529;Femenino;CALI;Postgrado
47;82214782;Femenino;CARTAGENA;Pregrado
69;98870623;Femenino;BOGOTA;Pregrado
25;82914439;Masculino;PEREIRA;Postgrado
39;87549147;Masculino;BUCARAMANGA;Postgrado
61;34270402;Femenino;CALI;Secundaria
53;87512567;Masculino;MANIZALES;Postgrado
22;4179636;Femenino;BUCARAMANGA;Pregrado
30;31320049;Masculino;CUCUTA;Secundaria
46;55212543;Femenino;MANIZALES;Pregrado
48;86568755;Masculino;CUCUTA;Postgrado
64;7747629;Femenino;BOGOTA;Secundaria
33;31479446;Masculino;CUCUTA;Secundaria
59;55190722;Femenino;CALI;Postgrado
47;39108302;Masculino;CUCUTA;Postgrado
33;67781022;Femenino;CARTAGENA;Secundaria
29;96081693;Femenino;BOGOTA;Postgrado
34;23294756;Masculino;CARTAGENA;Secundaria
33;52645580;Masculino;BARRANQUILLA;Secundaria
29;5879240;Masculino;MANIZALES;Pregrado
25;79221320;Femenino;CALI;Postgrado
37;8888784;Masculino;PEREIRA;Pregrado
20;85051318;Masculino;CALI;Pregrado
33;88940255;Masculino;SANTA MARTA;Secundaria
47;98871412;Masculino;BARRANQUILLA;Postgrado
62;82863484;Femenino;SANTA MARTA;Pregrado
40;48154924;Masculino;BARRANQUILLA;Pregrado
45;82894182;Femenino;BARRANQUILLA;Postgrado
68;22192702;Femenino;CARTAGENA;Postgrado
57;85975621;Femenino;BARRANQUILLA;Postgrado
22;92261167;Masculino;MEDELLIN;Pregrado
37;10348208;Femenino;MANIZALES;Pregrado
57;93892306;Femenino;PEREIRA;Pregrado
61;70165011;Masculino;BUCARAMANGA;Postgrado
18;15169165;Femenino;PEREIRA;Pregrado
47;75889080;Masculino;CALI;Secundaria
38;18615763;Masculino;CARTAGENA;Pregrado
37;29358531;Femenino;BARRANQUILLA;Postgrado
23;69781832;Masculino;CARTAGENA;Pregrado
39;29396160;Femenino;PEREIRA;Postgrado
35;15016014;Femenino;MANIZALES;Postgrado
25;19921616;Femenino;CARTAGENA;Pregrado
56;91032312;Masculino;MANIZALES;Secundaria
49;19469374;Masculino;SANTA MARTA;Pregrado
50;66837555;Masculino;MEDELLIN;Postgrado
33;6532510;Masculino;CARTAGENA;Secundaria
29;34813975;Femenino;MEDELLIN;Postgrado
55;82297933;Femenino;CALI;Postgrado
69;45167824;Femenino;MEDELLIN;Pregrado
51;30964577;Masculino;BUCARAMANGA;Postgrado
31;83724419;Femenino;CALI;Pregrado
53;42772068;Femenino;BARRANQUILLA;Postgrado
50;16111730;Femenino;CUCUTA;Postgrado
40;27590202;Masculino;SANTA MARTA;Postgrado
67;69598265;Masculino;MEDELLIN;Postgrado
62;99142997;Masculino;CUCUTA;Secundaria
19;94580057;Masculino;BUCARAMANGA;Pregrado
58;70975395;Masculino;MEDELLIN;Secundaria
38;45498413;Masculino;MANIZALES;Pregrado
19;41637725;Femenino;PEREIRA;Secundaria
44;86024968;Femenino;PEREIRA;Secundaria
26;19243036;Femenino;CARTAGENA;Postgrado
18;23104298;Femenino;MANIZALES;Postgrado
28;14757322;Masculino;CARTAGENA;Secundaria
20;81619567;Femenino;BUCARAMANGA;Postgrado
69;28862739;Masculino;MANIZALES;Postgrado
40;81115383;Masculino;CALI;Pregrado
43;30769389;Femenino;BOGOTA;Pregrado
21;43106698;Masculino;MANIZALES;Pregrado
35;76566218;Masculino;BARRANQUILLA;Pregrado
23;61256110;Femenino;MEDELLIN;Secundaria
52;26199157;Femenino;MANIZALES;Pregrado
39;35890366;Femenino;BARRANQUILLA;Secundaria
60;76251322;Femenino;CARTAGENA;Postgrado
32;20141322;Femenino;MEDELLIN;Postgrado
39;93197997;Femenino;MANIZALES;Secundaria
54;95652579;Femenino;PEREIRA;Postgrado
69;26750334;Masculino;BOGOTA;Secundaria
59;37192840;Masculino;MEDELLIN;Postgrado
29;35536913;Femenino;CALI;Postgrado
64;84213556;Masculino;BARRANQUILLA;Secundaria
66;22545724;Masculino;CALI;Secundaria
59;73527805;Masculino;CARTAGENA;Secundaria
55;65580245;Femenino;PEREIRA;Postgrado
35;63164272;Masculino;BUCARAMANGA;Pregrado
62;76615499;Masculino;BARRANQUILLA;Pregrado
52;87963718;Femenino;CARTAGENA;Secundaria
47;45352705;Masculino;CALI;Pregrado
41;20774993;Femenino;MEDELLIN;Pregrado
59;35699348;Masculino;BUCARAMANGA;Postgrado
47;4081821;Masculino;MANIZALES;Pregrado
31;20245797;Masculino;MEDELLIN;Postgrado
23;69560514;Masculino;SANTA MARTA;Secundaria
20;34586548;Masculino;CALI;Pregrado
33;16481165;Femenino;PEREIRA;Pregrado
24;86692295;Masculino;CARTAGENA;Pregrado
69;12910769;Femenino;CARTAGENA;Postgrado
31;56271270;Femenino;BUCARAMANGA;Pregrado
26;4394010;Femenino;PEREIRA;Secundaria
32;81538098;Femenino;MEDELLIN;Pregrado
38;19283359;Masculino;CARTAGENA;Secundaria
52;14633187;Femenino;MEDELLIN;Pregrado
19;84403190;Femenino;SANTA MARTA;Postgrado
44;52577204;Masculino;MEDELLIN;Pregrado
19;35577163;Masculino;PEREIRA;Postgrado
52;1188249;Femenino;MANIZALES;Pregrado
35;57307416;Femenino;MEDELLIN;Secundaria
31;38969053;Masculino;BOGOTA;Secundaria
37;55158008;Femenino;BOGOTA;Pregrado
35;38190216;Femenino;PEREIRA;Postgrado
27;63909833;Femenino;MANIZALES;Postgrado
42;34511125;Femenino;CALI;Secundaria
19;77292347;Masculino;MEDELLIN;Secundaria
42;64690181;Masculino;CALI;Secundaria
50;4633294;Masculino;MANIZALES;Postgrado
53;18559659;Femenino;CARTAGENA;Postgrado
48;30208063;Masculino;PEREIRA;Pregrado
31;49366090;Masculino;MEDELLIN;Secundaria
18;84599822;Femenino;BARRANQUILLA;Postgrado
63;81600496;Femenino;CALI;Pregrado
33;32112904;Femenino;BUCARAMANGA;Pregrado
63;55333715;Femenino;MEDELLIN;Pregrado
69;61757192;Masculino;BUCARAMANGA;Postgrado
20;5077119;Femenino;CARTAGENA;Pregrado
52;14498584;Femenino;BOGOTA;Pregrado
58;94625207;Masculino;CARTAGENA;Postgrado
23;82090478;Masculino;BUCARAMANGA;Secundaria
42;12418798;Masculino;BARRANQUILLA;Pregrado
30;60702607;Masculino;BOGOTA;Pregrado
51;54897625;Femenino;CUCUTA;Pregrado
25;99511845;Masculino;MEDELLIN;Secundaria
38;69320016;Masculino;PEREIRA;Postgrado
51;21367750;Masculino;PEREIRA;Postgrado
21;87266557;Masculino;CARTAGENA;Postgrado
42;42068563;Masculino;CALI;Secundaria
32;80770091;Masculino;CARTAGENA;Postgrado
21;30104326;Femenino;CARTAGENA;Postgrado
62;4888420;Femenino;PEREIRA;Postgrado
29;16749063;Masculino;CALI;Secundaria
49;55259406;Masculino;CARTAGENA;Pregrado
49;69922359;Masculino;CARTAGENA;Secundaria
45;48571913;Femenino;MEDELLIN;Pregrado
30;54272823;Masculino;MANIZALES;Pregrado
48;40295371;Masculino;SANTA MARTA;Pregrado
31;37879433;Masculino;BARRANQUILLA;Pregrado
37;33356810;Masculino;CALI;Pregrado
35;76163315;Masculino;SANTA MARTA;Secundaria
46;55349402;Femenino;BOGOTA;Pregrado
23;47962374;Masculino;BOGOTA;Postgrado
49;69089067;Femenino;PEREIRA;Pregrado
46;76608792;Masculino;CARTAGENA;Postgrado
60;64639179;Masculino;MANIZALES;Pregrado
19;33522607;Femenino;SANTA MARTA;Postgrado
40;35258056;Femenino;CALI;Secundaria
36;39731548;Masculino;BARRANQUILLA;Pregrado
48;78094563;Masculino;CUCUTA;Postgrado
68;56293465;Femenino;PEREIRA;Pregrado
22;56491616;Femenino;BARRANQUILLA;Pregrado
36;43329764;Femenino;SANTA MARTA;Secundaria
51;45199237;Femenino;BARRANQUILLA;Pregrado
27;46427391;Masculino;PEREIRA;Secundaria
42;20598417;Masculino;CALI;Postgrado
19;25861972;Femenino;BARRANQUILLA;Pregrado
28;35245868;Masculino;CARTAGENA;Secundaria
67;34781651;Femenino;BARRANQUILLA;Pregrado
48;79034862;Masculino;CUCUTA;Secundaria
32;92715812;Femenino;BOGOTA;Pregrado
26;35112806;Masculino;SANTA MARTA;Secundaria
40;43228797;Femenino;MANIZALES;Secundaria
36;16212682;Femenino;CALI;Postgrado
26;98198595;Femenino;BARRANQUILLA;Postgrado
52;35123525;Femenino;MANIZALES;Pregrado
38;64507264;Masculino;MANIZALES;Secundaria
26;61631299;Femenino;CUCUTA;Pregrado
45;90195677;Masculino;MANIZALES;Secundaria
63;71601085;Masculino;SANTA MARTA;Postgrado
68;83201182;Femenino;CARTAGENA;Secundaria
24;79454623;Femenino;BOGOTA;Pregrado
33;53193649;Masculino;CALI;Secundaria
33;70285143;Masculino;CUCUTA;Pregrado
50;64428052;Masculino;BOGOTA;Postgrado
21;84752596;Masculino;CARTAGENA;Pregrado
21;8724848;Femenino;MANIZALES;Secundaria
56;36849270;Masculino;MANIZALES;Secundaria
57;91675709;Femenino;CUCUTA;Secundaria
34;19487505;Masculino;BOGOTA;Secundaria
54;16057516;Masculino;MANIZALES;Postgrado
56;28285487;Masculino;MEDELLIN;Postgrado
69;9610135;Femenino;MEDELLIN;Secundaria
46;50029927;Femenino;BUCARAMANGA;Pregrado
69;86606802;Masculino;BOGOTA;Postgrado
53;62285312;Masculino;BOGOTA;Secundaria
55;83249493;Masculino;CARTAGENA;Secundaria
56;91300633;Femenino;CUCUTA;Secundaria
67;32267715;Masculino;MEDELLIN;Pregrado
54;10867012;Femenino;CALI;Pregrado
69;10669160;Femenino;BUCARAMANGA;Pregrado
52;33935048;Masculino;MANIZALES;Postgrado
24;26599017;Masculino;BUCARAMANGA;Secundaria
44;66660221;Femenino;MEDELLIN;Secundaria
45;16720819;Femenino;SANTA MARTA;Postgrado
39;44359661;Masculino;MANIZALES;Pregrado
31;73506947;Femenino;CUCUTA;Pregrado
24;48314384;Masculino;SANTA MARTA;Pregrado
54;13254191;Masculino;BARRANQUILLA;Secundaria
39;45634035;Femenino;BARRANQUILLA;Secundaria
22;16344383;Masculino;CUCUTA;Postgrado
19;68958804;Femenino;CALI;Postgrado
44;40746075;Femenino;MANIZALES;Secundaria
38;78955322;Masculino;SANTA MARTA;Pregrado
55;24479731;Masculino;BARRANQUILLA;Secundaria
32;41089644;Femenino;SANTA MARTA;Secundaria
38;61714022;Femenino;CALI;Pregrado
27;82833560;Masculino;CALI;Secundaria
40;81432343;Femenino;BOGOTA;Postgrado
56;13224924;Femenino;SANTA MARTA;Secundaria
22;49833583;Masculino;MEDELLIN;Pregrado
18;70313319;Femenino;BUCARAMANGA;Postgrado
30;24309561;Masculino;MEDELLIN;Pregrado
38;84726459;Masculino;SANTA MARTA;Postgrado
43;50659055;Femenino;CALI;Pregrado
67;83606747;Masculino;BARRANQUILLA;Secundaria
62;36961234;Masculino;CALI;Postgrado
38;87915000;Femenino;PEREIRA;Postgrado
35;9042810;Masculino;CARTAGENA;Postgrado
54;56073379;Femenino;MANIZALES;Secundaria
62;32215003;Femenino;PEREIRA;Secundaria
49;87800523;Masculino;MEDELLIN;Pregrado
53;37315874;Femenino;CARTAGENA;Secundaria
34;75973024;Femenino;CARTAGENA;Pregrado
52;72184010;Femenino;BARRANQUILLA;Postgrado
66;63421783;Masculino;CARTAGENA;Postgrado
28;16499486;Masculino;PEREIRA;Pregrado
38;71045599;Masculino;BOGOTA;Pregrado
69;85175982;Femenino;BARRANQUILLA;Pregrado
43;58322475;Femenino;CUCUTA;Secundaria
21;42696225;Femenino;PEREIRA;Pregrado
51;64416741;Masculino;MANIZALES;Postgrado
69;68342631;Masculino;CALI;Postgrado
65;70805193;Femenino;PEREIRA;Postgrado
35;43493560;Femenino;PEREIRA;Postgrado
57;75648220;Femenino;MEDELLIN;Postgrado
52;91385889;Masculino;CALI;Pregrado
58;54215917;Masculino;BUCARAMANGA;Pregrado
46;74755099;Masculino;CUCUTA;Postgrado
69;30268929;Femenino;SANTA MARTA;Secundaria
46;17139483;Masculino;CARTAGENA;Pregrado
55;5019095;Femenino;BOGOTA;Postgrado
59;78017288;Masculino;BOGOTA;Postgrado
38;36090956;Masculino;BUCARAMANGA;Pregrado
59;77536686;Masculino;PEREIRA;Pregrado
30;18620546;Masculino;MANIZALES;Pregrado
66;67455280;Femenino;MANIZALES;Secundaria
58;34725399;Femenino;MANIZALES;Postgrado
34;96116672;Femenino;CARTAGENA;Secundaria
26;88642086;Masculino;CALI;Postgrado
58;30407552;Femenino;BOGOTA;Pregrado
18;54450409;Masculino;CARTAGENA;Secundaria
19;74588719;Femenino;CALI;Secundaria
65;48657793;Femenino;SANTA MARTA;Pregrado
46;9154310;Masculino;MEDELLIN;Secundaria
50;17092915;Femenino;MANIZALES;Postgrado
27;73711695;Masculino;BOGOTA;Postgrado
67;36869266;Femenino;BOGOTA;Secundaria
57;8689669;Masculino;BUCARAMANGA;Secundaria
38;17964754;Masculino;PEREIRA;Secundaria
45;55757809;Femenino;MANIZALES;Postgrado
28;78495648;Femenino;CALI;Secundaria
51;26047577;Masculino;CALI;Secundaria
25;83769735;Masculino;MANIZALES;Secundaria
39;68045805;Masculino;MANIZALES;Postgrado
25;73486000;Femenino;CARTAGENA;Secundaria
66;51105345;Femenino;BARRANQUILLA;Secundaria
32;84789226;Femenino;CARTAGENA;Postgrado
34;37803247;Masculino;BOGOTA;Postgrado
40;10532284;Masculino;CUCUTA;Secundaria
41;55084823;Masculino;SANTA MARTA;Postgrado
62;18693338;Femenino;PEREIRA;Postgrado
36;26883984;Femenino;CARTAGENA;Postgrado
22;47931833;Masculino;MANIZALES;Postgrado
49;15615866;Masculino;BARRANQUILLA;Secundaria
61;91697383;Masculino;BOGOTA;Pregrado
18;95218000;Femenino;SANTA MARTA;Postgrado
40;82876997;Femenino;PEREIRA;Secundaria
54;7500090;Femenino;SANTA MARTA;Secundaria
25;11620639;Femenino;MANIZALES;Pregrado
30;49408578;Femenino;CARTAGENA;Postgrado
25;46326354;Masculino;CARTAGENA;Postgrado
40;16194139;Masculino;PEREIRA;Secundaria
60;82089306;Masculino;BUCARAMANGA;Postgrado
18;81464328;Femenino;MANIZALES;Pregrado
62;48866275;Femenino;MEDELLIN;Secundaria
68;87055947;Femenino;CALI;Pregrado
41;10345175;Femenino;MEDELLIN;Pregrado
52;30985242;Masculino;PEREIRA;Secundaria
41;19612636;Femenino;MEDELLIN;Secundaria
34;99074550;Masculino;CALI;Postgrado
22;65465337;Femenino;SANTA MARTA;Secundaria
37;48085556;Masculino;SANTA MARTA;Postgrado
38;21438456;Femenino;CARTAGENA;Secundaria
57;72416332;Masculino;MEDELLIN;Postgrado
48;91108630;Femenino;BOGOTA;Pregrado
63;87192048;Masculino;PEREIRA;Postgrado
53;17036075;Masculino;MEDELLIN;Pregrado
28;81481802;Masculino;BOGOTA;Postgrado
69;93703289;Femenino;CUCUTA;Postgrado
32;86068483;Masculino;CUCUTA;Secundaria
36;15834851;Masculino;MEDELLIN;Pregrado
24;48679999;Masculino;PEREIRA;Pregrado
68;97764698;Femenino;BARRANQUILLA;Secundaria
45;22600264;Femenino;MEDELLIN;Secundaria
68;44076039;Femenino;BOGOTA;Postgrado
60;73189727;Femenino;BUCARAMANGA;Secundaria
