PassengerId;Pclass;Name;Sex;Age;SibSp;Parch;Ticket;Fare;Cabin;Embarked;Survived
1454;1;Passenger 1454;male;69.8;0;3;Ticket 1454;44.286.313.359.383.900;B12;C;0
1455;3;Passenger 1455;female;75.2;2;2;Ticket 1455;11.120.547.805.835.100;;S;0
1456;3;Passenger 1456;male;7.2;1;0;Ticket 1456;31.885.725.272.543.600;C85;C;1
1457;3;Passenger 1457;female;28.6;1;4;Ticket 1457;38.164.127.911.581.300;C85;S;1
1458;2;Passenger 1458;male;76.7;2;4;Ticket 1458;4.930.838.244.572.320;F33;C;0
1459;2;Passenger 1459;male;7.6;1;3;Ticket 1459;9.430.979.193.027.830;C85;S;0
1460;3;Passenger 1460;female;51.8;4;1;Ticket 1460;38.418.282.026.205.100;C85;Q;1
1461;3;Passenger 1461;female;77.8;2;4;Ticket 1461;17.270.657.911.392.000;B12;S;1
1462;2;Passenger 1462;female;78.3;1;2;Ticket 1462;9.193.510.045.616.110;C85;S;1
1463;2;Passenger 1463;female;38.2;0;1;Ticket 1463;2.135.815.859.008.580;E34;C;0
1464;1;Passenger 1464;female;13.9;0;1;Ticket 1464;3.979.487.765.135.650;E34;S;0
1465;1;Passenger 1465;male;17.0;4;4;Ticket 1465;23.510.065.283.350.500;E34;S;1
1466;2;Passenger 1466;female;71.3;2;4;Ticket 1466;271.073.934.600.509;;C;0
1467;3;Passenger 1467;female;73.0;1;4;Ticket 1467;49.760.390.804.906;F33;Q;0
1468;3;Passenger 1468;male;49.0;1;2;Ticket 1468;20.255.910.328.092.500;F33;Q;0
1469;3;Passenger 1469;male;61.5;0;1;Ticket 1469;30.962.337.358.107.300;D56;Q;1
1470;3;Passenger 1470;female;59.5;4;3;Ticket 1470;18.579.587.979.960.900;B12;S;1
1471;1;Passenger 1471;male;53.3;0;2;Ticket 1471;19.942.889.493.270.800;E34;C;0
1472;2;Passenger 1472;male;66.4;0;0;Ticket 1472;349.342.172.955.477;E34;Q;1
1473;3;Passenger 1473;female;55.1;4;4;Ticket 1473;4.692.540.531.669.670;C85;Q;0
1474;1;Passenger 1474;male;43.2;2;1;Ticket 1474;2.734.676.804.936.990;E34;Q;1
1475;3;Passenger 1475;male;19.7;1;2;Ticket 1475;385.357.964.829.646;C85;Q;0
1476;2;Passenger 1476;female;59.8;2;0;Ticket 1476;4.915.724.661.439.700;C85;C;0
1477;1;Passenger 1477;female;38.4;3;2;Ticket 1477;10.952.322.852.880.300;D56;Q;0
1478;2;Passenger 1478;male;24.3;3;2;Ticket 1478;25.355.516.225.516.800;;S;0
1479;2;Passenger 1479;male;64.4;3;3;Ticket 1479;14.905.803.196.243.500;C85;S;0
1480;1;Passenger 1480;female;56.0;4;3;Ticket 1480;1.301.632.144.874.660;C85;C;0
1481;1;Passenger 1481;male;75.0;0;2;Ticket 1481;26.111.363.846.335.800;F33;Q;1
1482;1;Passenger 1482;male;14.1;2;0;Ticket 1482;12.405.793.136.868.800;D56;Q;0
1483;1;Passenger 1483;male;52.3;1;1;Ticket 1483;13.595.041.168.189.000;C85;S;0
1484;1;Passenger 1484;female;20.3;3;1;Ticket 1484;2.594.452.556.405.550;B12;C;0
1485;1;Passenger 1485;male;72.4;2;4;Ticket 1485;2.887.088.777.507.160;;S;0
1486;1;Passenger 1486;male;8.9;3;4;Ticket 1486;46.324.708.806.237.600;B12;C;0
1487;3;Passenger 1487;female;52.8;3;1;Ticket 1487;3.244.460.835.090.500;E34;C;1
1488;2;Passenger 1488;male;63.5;1;2;Ticket 1488;2.102.942.222.523.460;;C;0
1489;1;Passenger 1489;male;29.0;4;2;Ticket 1489;46.552.383.268.086.800;E34;S;0
1490;3;Passenger 1490;female;76.4;0;3;Ticket 1490;39.351.707.677.695.800;F33;C;1
1491;3;Passenger 1491;female;68.2;4;3;Ticket 1491;10.400.441.595.081.000;G7;S;0
1492;3;Passenger 1492;female;24.3;2;4;Ticket 1492;6.976.696.886.766.570;G7;S;0
1493;2;Passenger 1493;female;1.6;4;1;Ticket 1493;33.952.675.969.265.200;G7;Q;1
1494;1;Passenger 1494;male;24.4;2;2;Ticket 1494;28.214.216.696.060.600;C85;S;0
1495;3;Passenger 1495;male;23.2;2;1;Ticket 1495;39.588.843.882.741.400;D56;S;0
1496;2;Passenger 1496;female;71.3;0;0;Ticket 1496;3.707.084.997.889.490;B12;Q;1
1497;2;Passenger 1497;female;77.4;1;1;Ticket 1497;3.144.797.092.594.690;E34;Q;0
1498;2;Passenger 1498;male;6.6;0;0;Ticket 1498;49.325.917.495.630.100;C85;Q;0
1499;3;Passenger 1499;female;38.2;4;3;Ticket 1499;26.912.691.640.465.200;G7;C;1
1500;1;Passenger 1500;male;44.3;2;3;Ticket 1500;6.098.734.946.835.130;B12;C;0
1501;3;Passenger 1501;female;8.3;3;4;Ticket 1501;4.149.954.145.839.140;B12;Q;0
1502;3;Passenger 1502;male;30.8;3;1;Ticket 1502;12.966.741.436.112.500;F33;C;1
1503;1;Passenger 1503;female;26.0;2;1;Ticket 1503;3.897.645.633.312.390;F33;Q;1
1504;1;Passenger 1504;female;43.3;0;0;Ticket 1504;4.787.680.125.200.250;G7;C;0
1505;1;Passenger 1505;male;53.2;1;3;Ticket 1505;3.499.137.794.123.480;E34;S;0
1506;2;Passenger 1506;female;56.6;0;0;Ticket 1506;30.003.492.967.015.100;G7;C;1
1507;1;Passenger 1507;male;11.8;2;3;Ticket 1507;2.328.911.569.591.450;G7;C;1
1508;3;Passenger 1508;male;65.2;2;0;Ticket 1508;18.538.288.366.772.400;C85;S;0
1509;1;Passenger 1509;male;54.6;1;3;Ticket 1509;17.973.735.173.105.800;D56;Q;0
1510;3;Passenger 1510;male;71.2;4;0;Ticket 1510;3.200.044.893.262.470;G7;C;0
1511;2;Passenger 1511;male;36.5;4;3;Ticket 1511;3.768.801.928.841.840;E34;C;1
1512;3;Passenger 1512;female;71.6;1;0;Ticket 1512;3.408.659.493.947.850;B12;S;1
1513;3;Passenger 1513;female;69.4;4;1;Ticket 1513;10.321.300.009.081.300;B12;S;1
1514;1;Passenger 1514;male;35.6;3;4;Ticket 1514;24.952.365.417.102.800;;S;1
1515;1;Passenger 1515;female;31.1;4;0;Ticket 1515;3.968.618.357.306.160;G7;S;0
1516;3;Passenger 1516;male;74.7;4;4;Ticket 1516;24.047.351.870.358.200;C85;Q;0
1517;1;Passenger 1517;female;57.5;4;1;Ticket 1517;2.706.285.234.690.690;;C;1
1518;2;Passenger 1518;female;74.3;3;1;Ticket 1518;386.712.343.844.557;F33;C;1
1519;2;Passenger 1519;female;64.0;4;3;Ticket 1519;3.323.263.266.012.200;D56;C;0
1520;1;Passenger 1520;female;49.1;3;4;Ticket 1520;20.762.573.583.678.400;E34;C;0
1521;2;Passenger 1521;male;10.2;1;2;Ticket 1521;44.822.929.204.113.800;G7;Q;1
1522;1;Passenger 1522;male;24.0;0;3;Ticket 1522;854.706.989.884.219;B12;C;0
1523;3;Passenger 1523;female;77.5;1;4;Ticket 1523;49.778.064.205.221.000;C85;Q;0
1524;3;Passenger 1524;female;26.2;0;0;Ticket 1524;6.383.202.634.573.740;B12;Q;0
1525;2;Passenger 1525;male;8.4;1;0;Ticket 1525;12.400.235.696.598.200;G7;S;1
1526;1;Passenger 1526;female;56.9;0;1;Ticket 1526;4.455.593.560.686.380;F33;S;0
1527;1;Passenger 1527;male;59.0;0;2;Ticket 1527;12.625.198.664.114.800;;C;1
1528;2;Passenger 1528;male;23.6;2;0;Ticket 1528;36.620.131.558.612.600;G7;Q;0
1529;3;Passenger 1529;male;24.5;0;4;Ticket 1529;4.064.526.105.913.740;;S;0
1530;2;Passenger 1530;female;38.0;0;4;Ticket 1530;43.019.826.356.089.700;E34;Q;0
1531;3;Passenger 1531;male;2.7;2;0;Ticket 1531;4.958.391.466.537.620;C85;S;1
1532;1;Passenger 1532;female;63.4;4;4;Ticket 1532;15.054.965.646.979.900;F33;Q;1
1533;3;Passenger 1533;male;26.1;4;4;Ticket 1533;35.657.045.425.399.300;C85;C;1
1534;2;Passenger 1534;female;68.4;2;1;Ticket 1534;62.122.929.849.009.900;E34;C;1
1535;1;Passenger 1535;female;64.4;3;2;Ticket 1535;20.637.059.922.164.000;F33;Q;0
1536;2;Passenger 1536;female;53.3;0;1;Ticket 1536;42.474.598.818.973.200;F33;S;0
1537;2;Passenger 1537;male;26.7;0;2;Ticket 1537;18.699.073.279.925.800;;S;0
1538;3;Passenger 1538;male;41.8;2;4;Ticket 1538;29.759.221.336.512.800;;C;0
1539;2;Passenger 1539;female;36.1;2;2;Ticket 1539;25.436.785.464.369.300;;C;1
1540;3;Passenger 1540;female;27.8;3;4;Ticket 1540;3.247.460.079.004.620;B12;C;1
1541;1;Passenger 1541;female;68.0;4;4;Ticket 1541;486.582.722.746.909;D56;S;1
1542;3;Passenger 1542;male;39.2;1;1;Ticket 1542;3.258.908.561.819.400;G7;S;0
1543;1;Passenger 1543;male;66.8;4;1;Ticket 1543;2.891.109.511.633.060;;C;0
1544;3;Passenger 1544;male;9.3;0;3;Ticket 1544;43.219.924.572.889.000;D56;Q;0
1545;2;Passenger 1545;male;12.1;2;0;Ticket 1545;2.432.844.423.154.710;D56;S;0
1546;3;Passenger 1546;female;78.2;3;3;Ticket 1546;4.387.095.704.107.850;C85;C;0
1547;3;Passenger 1547;female;47.4;4;3;Ticket 1547;2.824.669.794.463.010;E34;Q;0
1548;1;Passenger 1548;male;41.3;3;2;Ticket 1548;16.937.657.595.779.100;B12;S;0
1549;2;Passenger 1549;male;42.3;4;4;Ticket 1549;8.169.618.374.227.820;D56;Q;0
1550;3;Passenger 1550;female;18.0;0;4;Ticket 1550;4.252.720.840.753.190;G7;Q;0
1551;2;Passenger 1551;male;57.8;1;4;Ticket 1551;2.631.917.589.306.050;B12;S;0
1552;3;Passenger 1552;male;7.7;3;0;Ticket 1552;466.971.824.127.638;C85;C;0
1553;3;Passenger 1553;male;46.3;3;2;Ticket 1553;4.039.781.697.785.190;;Q;0
1554;2;Passenger 1554;male;46.1;1;2;Ticket 1554;3.480.210.379.179.650;F33;C;0
1555;3;Passenger 1555;male;73.2;3;4;Ticket 1555;7.487.624.165.829.400;D56;S;0
1556;2;Passenger 1556;male;42.6;3;3;Ticket 1556;21.677.261.103.593.300;E34;Q;0
1557;3;Passenger 1557;female;11.8;4;0;Ticket 1557;102.755.709.417.756;F33;Q;0
1558;1;Passenger 1558;male;46.2;4;3;Ticket 1558;45.584.496.596.918.900;C85;Q;0
1559;2;Passenger 1559;male;8.2;1;1;Ticket 1559;9.141.907.241.479.830;B12;Q;1
1560;3;Passenger 1560;female;17.1;0;2;Ticket 1560;1.465.997.255.713.460;G7;Q;0
1561;3;Passenger 1561;female;3.5;3;2;Ticket 1561;2.608.342.000.285.770;;S;1
1562;1;Passenger 1562;female;41.6;0;3;Ticket 1562;13.536.499.140.404.900;B12;Q;0
1563;2;Passenger 1563;male;7.7;1;0;Ticket 1563;10.888.301.525.316.400;E34;S;0
1564;3;Passenger 1564;female;38.1;1;2;Ticket 1564;30.155.416.592.586.200;D56;C;1
1565;1;Passenger 1565;male;74.7;4;3;Ticket 1565;4.902.011.376.373.680;E34;S;0
1566;3;Passenger 1566;male;57.9;3;0;Ticket 1566;3.379.304.056.685.770;B12;Q;1
1567;2;Passenger 1567;male;7.1;2;3;Ticket 1567;18.926.142.111.710.500;B12;C;0
1568;3;Passenger 1568;female;18.7;1;0;Ticket 1568;36.172.890.498.139.100;F33;S;0
1569;3;Passenger 1569;female;54.2;3;4;Ticket 1569;27.962.934.534.560.400;E34;S;1
1570;3;Passenger 1570;female;71.7;0;0;Ticket 1570;21.432.385.189.105.500;E34;S;0
1571;3;Passenger 1571;female;3.6;4;1;Ticket 1571;28.504.702.429.116.800;E34;Q;0
1572;1;Passenger 1572;female;65.2;0;4;Ticket 1572;18.589.848.490.337.000;;Q;0
1573;1;Passenger 1573;male;45.4;1;3;Ticket 1573;4.683.924.360.388.950;G7;S;0
1574;2;Passenger 1574;male;44.1;1;4;Ticket 1574;32.177.921.000.833.200;B12;S;0
1575;1;Passenger 1575;male;76.7;0;4;Ticket 1575;33.832.878.211.976.800;C85;C;0
1576;1;Passenger 1576;male;60.1;1;3;Ticket 1576;4.461.849.190.897.360;;Q;1
1577;2;Passenger 1577;female;68.2;3;3;Ticket 1577;4.029.229.308.239.500;;Q;1
1578;1;Passenger 1578;female;29.0;1;1;Ticket 1578;9.610.031.223.661.610;;C;0
1579;1;Passenger 1579;male;44.8;4;3;Ticket 1579;15.148.354.274.524.200;F33;S;1
1580;2;Passenger 1580;female;49.6;3;2;Ticket 1580;3.599.387.296.600.160;G7;S;0
1581;2;Passenger 1581;female;26.4;2;2;Ticket 1581;46.713.926.794.478.900;G7;C;0
1582;2;Passenger 1582;male;46.0;1;1;Ticket 1582;4.068.715.414.171.290;C85;S;1
1583;3;Passenger 1583;male;19.7;1;0;Ticket 1583;36.085.893.757.937.100;E34;S;1
1584;3;Passenger 1584;female;12.3;4;0;Ticket 1584;36.615.529.137.149.400;F33;C;1
1585;2;Passenger 1585;female;30.5;4;2;Ticket 1585;54.619.478.282.457.700;B12;C;0
1586;2;Passenger 1586;male;59.4;0;3;Ticket 1586;36.029.146.968.403.400;D56;C;0
1587;2;Passenger 1587;male;73.4;0;1;Ticket 1587;3.415.099.719.838.850;F33;S;1
1588;3;Passenger 1588;male;37.2;0;0;Ticket 1588;41.630.663.295.681.600;D56;C;0
1589;3;Passenger 1589;female;51.8;4;0;Ticket 1589;25.589.998.346.952.400;B12;S;1
1590;1;Passenger 1590;male;9.1;0;4;Ticket 1590;16.439.780.891.557.100;C85;Q;0
1591;1;Passenger 1591;male;72.5;0;2;Ticket 1591;18.963.851.443.988.700;G7;Q;1
1592;2;Passenger 1592;female;45.9;2;3;Ticket 1592;7.865.020.050.533.060;D56;C;0
1593;3;Passenger 1593;female;62.6;0;1;Ticket 1593;28.140.031.639.725.900;;S;0
1594;3;Passenger 1594;female;63.8;1;0;Ticket 1594;4.590.877.062.458.400;F33;S;0
1595;3;Passenger 1595;female;21.3;4;4;Ticket 1595;19.878.246.651.533.700;D56;S;1
1596;2;Passenger 1596;female;42.8;3;2;Ticket 1596;42.325.043.674.993.900;B12;C;1
1597;1;Passenger 1597;male;76.9;2;2;Ticket 1597;5.119.232.886.343.900;G7;S;0
1598;2;Passenger 1598;male;8.1;4;1;Ticket 1598;8.841.474.851.229.610;;S;1
1599;1;Passenger 1599;female;55.0;4;0;Ticket 1599;2.005.965.212.877.230;D56;S;0
1600;1;Passenger 1600;female;77.0;1;1;Ticket 1600;16.743.285.435.495.800;G7;Q;0
1601;2;Passenger 1601;female;24.7;0;1;Ticket 1601;4.545.538.498.697.680;B12;S;0
1602;1;Passenger 1602;female;69.1;1;4;Ticket 1602;5.299.130.118.149.890;C85;Q;0
1603;1;Passenger 1603;female;74.8;0;2;Ticket 1603;3.051.728.394.881.810;B12;S;0
1604;3;Passenger 1604;male;60.0;0;3;Ticket 1604;22.849.048.986.412.400;C85;S;0
1605;1;Passenger 1605;male;19.3;4;2;Ticket 1605;46.954.176.512.107.700;G7;S;1
1606;2;Passenger 1606;male;27.4;0;2;Ticket 1606;6.564.697.555.586.140;G7;Q;1
1607;2;Passenger 1607;male;3.8;2;4;Ticket 1607;10.995.378.599.860.300;;S;0
1608;1;Passenger 1608;female;66.7;2;3;Ticket 1608;1.962.327.446.268.910;B12;C;0
1609;3;Passenger 1609;male;68.1;2;0;Ticket 1609;21.979.794.856.753;E34;S;1
1610;3;Passenger 1610;female;51.0;4;3;Ticket 1610;14.252.728.528.450.300;F33;Q;1
1611;1;Passenger 1611;female;28.8;1;0;Ticket 1611;4.356.034.372.757.080;E34;Q;0
1612;1;Passenger 1612;female;7.1;3;3;Ticket 1612;30.444.570.253.288.800;E34;C;1
1613;2;Passenger 1613;male;60.5;0;1;Ticket 1613;30.897.491.529.797.200;E34;C;0
1614;1;Passenger 1614;female;58.4;3;3;Ticket 1614;2.682.957.949.562.440;F33;C;0
1615;3;Passenger 1615;male;73.1;1;4;Ticket 1615;5.046.591.692.845.440;E34;Q;0
1616;1;Passenger 1616;male;58.7;1;0;Ticket 1616;22.528.424.844.405.000;C85;S;0
1617;2;Passenger 1617;female;66.5;4;2;Ticket 1617;4.997.550.689.057.150;B12;S;1
1618;2;Passenger 1618;female;59.9;2;4;Ticket 1618;41.843.849.896.877.700;G7;C;0
1619;2;Passenger 1619;female;50.8;2;0;Ticket 1619;44.726.223.181.272.200;;C;0
1620;2;Passenger 1620;male;34.7;1;0;Ticket 1620;41.249.704.782.701.700;E34;S;1
1621;2;Passenger 1621;female;72.3;4;2;Ticket 1621;5.600.563.824.833.640;G7;C;1
1622;1;Passenger 1622;male;52.4;4;1;Ticket 1622;11.758.688.576.207.500;E34;S;1
1623;1;Passenger 1623;female;32.5;0;4;Ticket 1623;6.545.217.421.422.760;;S;0
1624;1;Passenger 1624;female;7.6;2;2;Ticket 1624;15.523.751.181.466.500;;S;0
1625;1;Passenger 1625;male;24.0;1;2;Ticket 1625;5.876.066.416.151.380;E34;S;1
1626;2;Passenger 1626;male;44.0;3;1;Ticket 1626;2.390.327.059.242.830;C85;Q;0
1627;3;Passenger 1627;male;22.8;2;4;Ticket 1627;34.017.810.684.408.100;G7;S;0
1628;1;Passenger 1628;male;18.5;0;2;Ticket 1628;43.788.012.104.384.800;;C;0
1629;3;Passenger 1629;male;42.7;4;1;Ticket 1629;3.758.624.967.199.940;B12;C;0
1630;1;Passenger 1630;male;14.4;1;4;Ticket 1630;4.695.998.699.103.600;G7;C;0
1631;1;Passenger 1631;female;64.2;2;3;Ticket 1631;31.679.653.744.925.400;B12;C;0
1632;3;Passenger 1632;female;39.3;3;0;Ticket 1632;11.029.018.531.188.000;G7;Q;0
1633;2;Passenger 1633;male;46.3;0;1;Ticket 1633;33.236.236.634.892.500;C85;S;0
1634;1;Passenger 1634;female;12.6;0;0;Ticket 1634;14.822.944.306.001.100;F33;S;0
1635;1;Passenger 1635;male;26.6;2;3;Ticket 1635;1.304.830.029.723.570;D56;C;0
1636;1;Passenger 1636;female;33.4;3;2;Ticket 1636;16.878.910.840.842.800;C85;C;1
1637;3;Passenger 1637;female;64.8;0;2;Ticket 1637;13.854.904.865.672.000;E34;C;1
1638;2;Passenger 1638;male;61.8;1;4;Ticket 1638;2.581.610.211.192.850;D56;S;0
1639;3;Passenger 1639;male;18.6;0;1;Ticket 1639;22.287.348.137.594.500;E34;Q;0
1640;3;Passenger 1640;male;49.7;3;1;Ticket 1640;25.865.213.293.144.400;B12;Q;0
1641;2;Passenger 1641;female;20.2;4;4;Ticket 1641;3.379.932.376.927.150;;Q;0
1642;3;Passenger 1642;male;79.1;4;0;Ticket 1642;1.966.296.019.407.180;G7;Q;0
1643;2;Passenger 1643;female;76.2;2;2;Ticket 1643;12.939.730.513.536.700;E34;C;0
1644;1;Passenger 1644;male;45.5;3;2;Ticket 1644;87.269.265.720.329;B12;S;1
1645;2;Passenger 1645;female;56.2;0;1;Ticket 1645;17.798.968.916.864.900;C85;C;0
1646;1;Passenger 1646;female;64.3;0;1;Ticket 1646;3.721.942.052.468.550;E34;Q;0
1647;3;Passenger 1647;male;58.0;4;4;Ticket 1647;37.956.893.050.517.700;B12;C;0
1648;3;Passenger 1648;female;56.3;4;3;Ticket 1648;3.351.181.664.086.840;;Q;1
1649;1;Passenger 1649;female;76.7;1;0;Ticket 1649;12.084.394.677.690.200;G7;S;0
1650;3;Passenger 1650;male;48.1;4;3;Ticket 1650;2.961.026.916.980.750;E34;Q;1
1651;2;Passenger 1651;female;51.3;1;3;Ticket 1651;28.749.138.248.053.900;F33;C;0
1652;1;Passenger 1652;male;68.1;0;1;Ticket 1652;24.471.176.806.431.400;B12;S;1
1653;3;Passenger 1653;male;53.9;1;1;Ticket 1653;27.723.959.826.001.200;E34;Q;1
1654;1;Passenger 1654;male;58.9;1;1;Ticket 1654;24.843.636.314.871.500;;Q;1
1655;2;Passenger 1655;male;19.5;2;3;Ticket 1655;28.490.090.120.668.300;G7;S;0
1656;2;Passenger 1656;female;30.3;4;0;Ticket 1656;35.917.544.753.745.800;E34;C;0
1657;3;Passenger 1657;female;12.6;1;1;Ticket 1657;59.265.956.229.702.600;E34;S;0
1658;2;Passenger 1658;female;41.0;0;2;Ticket 1658;37.606.474.731.376.600;G7;C;1
1659;1;Passenger 1659;male;37.0;3;0;Ticket 1659;7.226.364.431.315.910;F33;Q;0
1660;2;Passenger 1660;female;79.8;1;2;Ticket 1660;37.980.859.213.135.400;B12;Q;0
1661;1;Passenger 1661;female;49.3;4;0;Ticket 1661;48.815.944.467.962.600;D56;S;0
1662;1;Passenger 1662;male;63.1;2;1;Ticket 1662;4.787.109.255.908.680;G7;Q;0
1663;2;Passenger 1663;male;27.4;0;4;Ticket 1663;3.491.608.974.557.920;E34;S;0
1664;3;Passenger 1664;female;66.7;2;1;Ticket 1664;22.441.045.353.010.600;D56;Q;0
1665;2;Passenger 1665;male;49.6;3;3;Ticket 1665;971.912.444.583.885;C85;Q;0
1666;1;Passenger 1666;male;56.1;1;3;Ticket 1666;24.524.572.408.153.600;E34;C;0
1667;1;Passenger 1667;male;24.3;1;0;Ticket 1667;41.593.773.528.479.500;D56;S;1
1668;2;Passenger 1668;male;44.3;4;3;Ticket 1668;4.755.528.284.977.300;C85;S;1
1669;3;Passenger 1669;female;51.1;1;1;Ticket 1669;318.955.063.458.511;F33;Q;1
1670;3;Passenger 1670;male;47.5;0;2;Ticket 1670;18.018.330.526.984.900;B12;C;0
1671;1;Passenger 1671;male;73.3;3;1;Ticket 1671;3.036.461.549.940.760;E34;C;1
1672;1;Passenger 1672;male;72.0;2;0;Ticket 1672;15.944.064.652.368.200;B12;S;0
1673;3;Passenger 1673;male;77.7;3;3;Ticket 1673;4.553.627.022.118.690;C85;S;0
1674;2;Passenger 1674;male;53.7;1;2;Ticket 1674;4.358.482.292.373.890;B12;Q;0
1675;1;Passenger 1675;male;77.8;2;4;Ticket 1675;2.813.247.163.884.320;B12;S;0
1676;1;Passenger 1676;male;66.8;4;2;Ticket 1676;16.577.546.311.327.800;G7;Q;0
1677;3;Passenger 1677;male;22.4;3;2;Ticket 1677;15.022.788.941.357.400;;C;1
1678;2;Passenger 1678;female;34.8;2;1;Ticket 1678;21.541.907.379.004.400;C85;S;0
1679;3;Passenger 1679;male;19.8;2;4;Ticket 1679;40.883.132.125.752.100;B12;C;0
1680;2;Passenger 1680;female;1.3;2;0;Ticket 1680;22.793.969.045.430.800;D56;C;0
1681;2;Passenger 1681;male;15.9;0;0;Ticket 1681;1.659.407.995.581.300;C85;Q;0
1682;2;Passenger 1682;male;1.3;3;2;Ticket 1682;23.819.962.572.388.800;;C;0
1683;1;Passenger 1683;male;57.9;2;2;Ticket 1683;41.027.530.527.505.200;E34;Q;0
1684;3;Passenger 1684;male;34.6;3;3;Ticket 1684;6.668.403.281.522.290;F33;Q;1
1685;3;Passenger 1685;female;25.7;2;4;Ticket 1685;4.295.397.141.797.040;B12;C;0
1686;2;Passenger 1686;male;61.2;4;2;Ticket 1686;44.926.687.337.863.500;D56;C;0
1687;1;Passenger 1687;male;66.8;4;3;Ticket 1687;47.362.041.794.177.400;;Q;1
1688;1;Passenger 1688;female;78.0;4;4;Ticket 1688;20.175.655.624.920.000;C85;Q;1
1689;3;Passenger 1689;female;51.7;1;0;Ticket 1689;11.248.449.999.864.700;F33;C;1
1690;1;Passenger 1690;male;37.5;2;3;Ticket 1690;18.995.220.514.101.500;F33;Q;0
1691;1;Passenger 1691;female;25.1;1;4;Ticket 1691;1.697.914.876.345.440;B12;Q;0
1692;2;Passenger 1692;female;18.6;3;3;Ticket 1692;9.219.618.668.891.570;;S;0
1693;1;Passenger 1693;female;17.8;1;2;Ticket 1693;30.559.700.170.023.600;;S;1
1694;2;Passenger 1694;male;33.3;3;1;Ticket 1694;2.409.289.594.517.710;D56;S;1
1695;3;Passenger 1695;male;79.4;3;0;Ticket 1695;4.335.219.912.003.810;E34;S;0
1696;1;Passenger 1696;male;1.1;3;2;Ticket 1696;20.894.242.338.618.800;E34;S;0
1697;3;Passenger 1697;female;16.6;1;2;Ticket 1697;32.371.462.413.978.700;G7;Q;1
1698;3;Passenger 1698;male;15.9;2;4;Ticket 1698;38.265.969.486.322.200;E34;Q;0
1699;1;Passenger 1699;female;57.7;1;3;Ticket 1699;38.094.585.174.821.100;G7;S;0
1700;1;Passenger 1700;male;28.8;2;0;Ticket 1700;4.436.066.137.122.840;F33;C;0
1701;3;Passenger 1701;male;37.1;2;2;Ticket 1701;36.587.170.270.059.900;F33;S;0
1702;1;Passenger 1702;female;12.7;3;4;Ticket 1702;46.426.598.051.560.900;C85;C;1
1703;2;Passenger 1703;male;33.0;1;0;Ticket 1703;16.966.501.691.134.100;F33;Q;0
1704;2;Passenger 1704;female;9.2;2;3;Ticket 1704;25.408.866.129.201.300;F33;C;0
1705;1;Passenger 1705;female;43.1;4;2;Ticket 1705;11.969.433.325.030.800;;Q;0
1706;3;Passenger 1706;male;8.7;2;2;Ticket 1706;8.444.005.715.129.150;C85;C;0
1707;1;Passenger 1707;female;63.5;4;2;Ticket 1707;12.386.267.712.350.200;;Q;0
1708;1;Passenger 1708;male;45.8;1;0;Ticket 1708;548.995.625.838.472;D56;Q;0
1709;3;Passenger 1709;male;58.2;1;0;Ticket 1709;13.380.462.712.819.800;G7;S;0
1710;3;Passenger 1710;female;34.1;1;0;Ticket 1710;9.263.643.079.155.670;G7;Q;1
1711;2;Passenger 1711;male;31.1;2;0;Ticket 1711;19.117.412.295.130.800;D56;S;1
1712;3;Passenger 1712;female;8.8;0;4;Ticket 1712;45.510.555.247.099.400;G7;S;0
1713;2;Passenger 1713;male;42.4;2;1;Ticket 1713;9.070.450.037.501.300;C85;S;0
1714;3;Passenger 1714;male;41.6;2;4;Ticket 1714;36.936.066.144.685.700;C85;C;1
1715;1;Passenger 1715;male;38.0;3;2;Ticket 1715;8.031.320.402.516.060;F33;C;0
1716;2;Passenger 1716;male;59.5;3;4;Ticket 1716;456.553.662.889.802;G7;Q;1
1717;2;Passenger 1717;male;66.8;2;3;Ticket 1717;44.693.399.009.699.300;D56;S;0
1718;2;Passenger 1718;female;60.3;4;0;Ticket 1718;3.286.810.674.527.820;B12;S;1
1719;1;Passenger 1719;female;12.4;3;3;Ticket 1719;33.775.590.415.129.900;E34;Q;1
1720;1;Passenger 1720;female;50.1;2;3;Ticket 1720;7.642.875.274.995.820;F33;S;1
1721;1;Passenger 1721;female;7.3;0;2;Ticket 1721;49.251.142.522.623.300;E34;Q;1
1722;1;Passenger 1722;female;55.9;4;0;Ticket 1722;4.395.271.387.700.280;D56;S;1
1723;1;Passenger 1723;female;31.2;1;3;Ticket 1723;44.807.758.173.639.500;G7;C;0
1724;2;Passenger 1724;male;11.5;2;2;Ticket 1724;3.313.260.458.401.810;G7;Q;0
1725;1;Passenger 1725;male;69.1;2;0;Ticket 1725;1.756.695.296.839.950;E34;Q;0
1726;2;Passenger 1726;female;49.5;4;1;Ticket 1726;447.356.081.299.788;B12;C;1
1727;1;Passenger 1727;female;29.0;3;2;Ticket 1727;1.493.008.794.348.400;G7;Q;1
1728;3;Passenger 1728;male;3.4;3;4;Ticket 1728;28.354.221.395.439.000;B12;C;0
1729;2;Passenger 1729;male;43.4;3;0;Ticket 1729;54.366.831.310.221.700;;S;0
1730;3;Passenger 1730;male;73.9;1;3;Ticket 1730;46.136.803.691.571.100;C85;C;1
1731;2;Passenger 1731;female;48.1;4;3;Ticket 1731;746.813.765.967.506;E34;C;0
1732;3;Passenger 1732;female;77.8;4;4;Ticket 1732;1.163.239.188.365.510;G7;Q;0
